scene_id,os_grid_pair,os_grid_ref,laz_path,laz_exists,laz_size_mb,laz_point_count,laz_readable,scene_marker_path,scene_marker_exists,split,dsm_height,dsm_width,n_valid,valid_fraction,n_tiles,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,centre_lat,centre_lon,gsd
EN_SD3216_P_12698_20221028_20221028,SD,SD3216,/data/data/england_raw/SD3216_P_12698_20221028_20221028.copc.laz,True,55.58,8293698,True,/data/england_tiles/train/EN_SD3216_P_12698_20221028_20221028/_scene_EN_SD3216_P_12698_20221028_20221028.npz,True,train,4000,4000,6462444,0.4039,249,332000.0,416000.0,334000.0,418000.0,53.645198,-3.014989,0.5
EN_SD3218_P_12641_20220810_20220810,SD,SD3218,/data/data/england_raw/SD3218_P_12641_20220810_20220810.copc.laz,True,3.28,747675,True,/data/england_tiles/train/EN_SD3218_P_12641_20220810_20220810/_scene_EN_SD3218_P_12641_20220810_20220810.npz,True,train,647,2302,651418,0.4374,27,332091.5,418000.0,333242.5,418323.5,53.655596,-3.020278,0.5
EN_SD3218_P_12698_20221028_20221028,SD,SD3218,/data/data/england_raw/SD3218_P_12698_20221028_20221028.copc.laz,True,39.28,7586165,True,/data/england_tiles/train/EN_SD3218_P_12698_20221028_20221028/_scene_EN_SD3218_P_12698_20221028_20221028.npz,True,train,4000,4000,6475838,0.4047,256,332000.0,418000.0,334000.0,420000.0,53.663172,-3.015421,0.5
EN_SD3220_P_12698_20221028_20221028,SD,SD3220,/data/data/england_raw/SD3220_P_12698_20221028_20221028.copc.laz,True,40.0,8068115,True,/data/england_tiles/train/EN_SD3220_P_12698_20221028_20221028/_scene_EN_SD3220_P_12698_20221028_20221028.npz,True,train,4000,4000,6866203,0.4291,256,332000.0,420000.0,334000.0,422000.0,53.681145,-3.015854,0.5
EN_SD3222_P_12698_20221028_20221028,SD,SD3222,/data/data/england_raw/SD3222_P_12698_20221028_20221028.copc.laz,True,40.22,8108471,True,/data/england_tiles/train/EN_SD3222_P_12698_20221028_20221028/_scene_EN_SD3222_P_12698_20221028_20221028.npz,True,train,4000,4000,6896702,0.431,256,332000.0,422000.0,334000.0,424000.0,53.699119,-3.016287,0.5
EN_SD3224_P_12698_20221028_20221028,SD,SD3224,/data/data/england_raw/SD3224_P_12698_20221028_20221028.copc.laz,True,41.42,7777422,True,/data/england_tiles/train/EN_SD3224_P_12698_20221028_20221028/_scene_EN_SD3224_P_12698_20221028_20221028.npz,True,train,4000,4000,6578738,0.4112,256,332000.0,424000.0,334000.0,426000.0,53.717092,-3.01672,0.5
EN_SD3226_P_12698_20221028_20221028,SD,SD3226,/data/data/england_raw/SD3226_P_12698_20221028_20221028.copc.laz,True,47.08,8816454,True,/data/england_tiles/train/EN_SD3226_P_12698_20221028_20221028/_scene_EN_SD3226_P_12698_20221028_20221028.npz,True,train,4000,4000,7091790,0.4432,256,332000.0,426000.0,334000.0,428000.0,53.735065,-3.017154,0.5
EN_SD3228_P_12698_20221028_20221028,SD,SD3228,/data/data/england_raw/SD3228_P_12698_20221028_20221028.copc.laz,True,51.9,7541563,True,/data/england_tiles/train/EN_SD3228_P_12698_20221028_20221028/_scene_EN_SD3228_P_12698_20221028_20221028.npz,True,train,3886,4000,5624134,0.3618,208,332000.0,428000.0,334000.0,429943.0,53.752782,-3.017582,0.5
EN_SD3228_P_12700_20220924_20220924,SD,SD3228,/data/data/england_raw/SD3228_P_12700_20220924_20220924.copc.laz,True,14.43,2140425,True,/data/england_tiles/train/EN_SD3228_P_12700_20220924_20220924/_scene_EN_SD3228_P_12700_20220924_20220924.npz,True,train,2742,1632,1669537,0.3731,70,332000.0,428629.0,332816.0,430000.0,53.755788,-3.026634,0.5
EN_SD3230_P_12700_20220924_20220924,SD,SD3230,/data/data/england_raw/SD3230_P_12700_20220924_20220924.copc.laz,True,20.24,3277022,True,/data/england_tiles/train/EN_SD3230_P_12700_20220924_20220924/_scene_EN_SD3230_P_12700_20220924_20220924.npz,True,train,4000,1881,2717308,0.3612,116,332000.0,430000.0,332940.5,432000.0,53.770943,-3.026059,0.5
EN_SD3232_P_12700_20220924_20220924,SD,SD3232,/data/data/england_raw/SD3232_P_12700_20220924_20220924.copc.laz,True,28.35,4040025,True,/data/england_tiles/train/EN_SD3232_P_12700_20220924_20220924/_scene_EN_SD3232_P_12700_20220924_20220924.npz,True,train,4000,2143,3187809,0.3719,134,332000.0,432000.0,333071.5,434000.0,53.788925,-3.025504,0.5
EN_SD3234_P_12700_20220924_20220924,SD,SD3234,/data/data/england_raw/SD3234_P_12700_20220924_20220924.copc.laz,True,31.73,4443149,True,/data/england_tiles/train/EN_SD3234_P_12700_20220924_20220924/_scene_EN_SD3234_P_12700_20220924_20220924.npz,True,train,4000,2358,3514760,0.3726,147,332000.0,434000.0,333179.0,436000.0,53.806905,-3.025126,0.5
EN_SD3236_P_12700_20220924_20220924,SD,SD3236,/data/data/england_raw/SD3236_P_12700_20220924_20220924.copc.laz,True,36.34,5130060,True,/data/england_tiles/train/EN_SD3236_P_12700_20220924_20220924/_scene_EN_SD3236_P_12700_20220924_20220924.npz,True,train,4000,2629,4042281,0.3844,164,332000.0,436000.0,333314.5,438000.0,53.824887,-3.024536,0.5
EN_SD3238_P_12700_20220924_20220924,SD,SD3238,/data/data/england_raw/SD3238_P_12700_20220924_20220924.copc.laz,True,40.77,5783879,True,/data/england_tiles/train/EN_SD3238_P_12700_20220924_20220924/_scene_EN_SD3238_P_12700_20220924_20220924.npz,True,train,4000,2902,4562678,0.3931,180,332000.0,438000.0,333451.0,440000.0,53.842868,-3.023938,0.5
EN_SD3240_P_12700_20220924_20220924,SD,SD3240,/data/data/england_raw/SD3240_P_12700_20220924_20220924.copc.laz,True,40.11,5874929,True,/data/england_tiles/test/EN_SD3240_P_12700_20220924_20220924/_scene_EN_SD3240_P_12700_20220924_20220924.npz,True,test,4000,3189,4857097,0.3808,198,332000.0,440000.0,333594.5,442000.0,53.860851,-3.023286,0.5
EN_SD3242_P_12700_20220924_20220924,SD,SD3242,/data/data/england_raw/SD3242_P_12700_20220924_20220924.copc.laz,True,50.26,7062439,True,/data/england_tiles/train/EN_SD3242_P_12700_20220924_20220924/_scene_EN_SD3242_P_12700_20220924_20220924.npz,True,train,4000,3435,5623583,0.4093,214,332000.0,442000.0,333717.5,444000.0,53.878831,-3.02279,0.5
EN_SD3244_P_12700_20220924_20220924,SD,SD3244,/data/data/england_raw/SD3244_P_12700_20220924_20220924.copc.laz,True,46.16,7160484,True,/data/england_tiles/train/EN_SD3244_P_12700_20220924_20220924/_scene_EN_SD3244_P_12700_20220924_20220924.npz,True,train,4000,3692,5911522,0.4003,229,332000.0,444000.0,333846.0,446000.0,53.896812,-3.022251,0.5
EN_SD3246_P_12700_20220924_20220924,SD,SD3246,/data/data/england_raw/SD3246_P_12700_20220924_20220924.copc.laz,True,57.44,8454325,True,/data/england_tiles/train/EN_SD3246_P_12700_20220924_20220924/_scene_EN_SD3246_P_12700_20220924_20220924.npz,True,train,4000,4000,6719747,0.42,251,332000.0,446000.0,334000.0,448000.0,53.914795,-3.021518,0.5
EN_SD3248_P_12700_20220924_20220924,SD,SD3248,/data/data/england_raw/SD3248_P_12700_20220924_20220924.copc.laz,True,40.16,7389860,True,/data/england_tiles/train/EN_SD3248_P_12700_20220924_20220924/_scene_EN_SD3248_P_12700_20220924_20220924.npz,True,train,4000,4000,6300255,0.3938,254,332000.0,448000.0,334000.0,450000.0,53.932768,-3.021957,0.5
EN_SD3250_P_12700_20220924_20220924,SD,SD3250,/data/data/england_raw/SD3250_P_12700_20220924_20220924.copc.laz,True,24.72,4694234,True,/data/england_tiles/train/EN_SD3250_P_12700_20220924_20220924/_scene_EN_SD3250_P_12700_20220924_20220924.npz,True,train,4000,4000,4269920,0.2669,210,332000.0,450000.0,334000.0,452000.0,53.95074,-3.022397,0.5
EN_SD3252_P_12700_20220924_20220924,SD,SD3252,/data/data/england_raw/SD3252_P_12700_20220924_20220924.copc.laz,True,0.7,163134,True,/data/england_tiles/train/EN_SD3252_P_12700_20220924_20220924/_scene_EN_SD3252_P_12700_20220924_20220924.npz,True,train,349,3411,158076,0.1328,20,332000.0,452000.0,333705.5,452174.5,53.960492,-3.02488,0.5
EN_SD3828_P_12698_20221028_20221028,SD,SD3828,/data/data/england_raw/SD3828_P_12698_20221028_20221028.copc.laz,True,16.49,2562618,True,/data/england_tiles/train/EN_SD3828_P_12698_20221028_20221028/_scene_EN_SD3828_P_12698_20221028_20221028.npz,True,train,1588,4000,1936824,0.3049,92,338000.0,428000.0,340000.0,428794.0,53.748358,-2.926488,0.5
EN_SD4610_P_12699_20220924_20220929,SD,SD4610,/data/data/england_raw/SD4610_P_12699_20220924_20220929.copc.laz,True,33.63,5676841,True,/data/england_tiles/train/EN_SD4610_P_12699_20220924_20220929/_scene_EN_SD4610_P_12699_20220924_20220929.npz,True,train,3239,4000,4626530,0.3571,177,346000.0,410380.5,348000.0,412000.0,53.594592,-2.802245,0.5
EN_SD4612_P_12699_20220924_20220929,SD,SD4612,/data/data/england_raw/SD4612_P_12699_20220924_20220929.copc.laz,True,53.06,9600944,True,/data/england_tiles/train/EN_SD4612_P_12699_20220924_20220929/_scene_EN_SD4612_P_12699_20220924_20220929.npz,True,train,4000,4000,7743992,0.484,256,346000.0,412000.0,348000.0,414000.0,53.610857,-2.802554,0.5
EN_SD4614_P_12699_20220924_20220929,SD,SD4614,/data/data/england_raw/SD4614_P_12699_20220924_20220929.copc.laz,True,58.66,9889636,True,/data/england_tiles/train/EN_SD4614_P_12699_20220924_20220929/_scene_EN_SD4614_P_12699_20220924_20220929.npz,True,train,4000,4000,7682918,0.4802,256,346000.0,414000.0,348000.0,416000.0,53.628832,-2.802895,0.5
EN_SD4616_P_12699_20220924_20220929,SD,SD4616,/data/data/england_raw/SD4616_P_12699_20220924_20220929.copc.laz,True,50.62,8986117,True,/data/england_tiles/train/EN_SD4616_P_12699_20220924_20220929/_scene_EN_SD4616_P_12699_20220924_20220929.npz,True,train,4000,4000,7386553,0.4617,255,346000.0,416000.0,348000.0,418000.0,53.646807,-2.803236,0.5
EN_SD4618_P_12699_20220924_20220929,SD,SD4618,/data/data/england_raw/SD4618_P_12699_20220924_20220929.copc.laz,True,44.47,7861400,True,/data/england_tiles/train/EN_SD4618_P_12699_20220924_20220929/_scene_EN_SD4618_P_12699_20220924_20220929.npz,True,train,4000,3852,6495478,0.4216,234,346000.0,418000.0,347926.0,420000.0,53.664777,-2.804138,0.5
EN_SD4620_P_12699_20220924_20220929,SD,SD4620,/data/data/england_raw/SD4620_P_12699_20220924_20220929.copc.laz,True,43.47,7200906,True,/data/england_tiles/test/EN_SD4620_P_12699_20220924_20220929/_scene_EN_SD4620_P_12699_20220924_20220929.npz,True,test,4000,3435,5730585,0.4171,206,346000.0,420000.0,347717.5,422000.0,53.682741,-2.806059,0.5
EN_SD4622_P_12699_20220924_20220929,SD,SD4622,/data/data/england_raw/SD4622_P_12699_20220924_20220929.copc.laz,True,42.65,7309997,True,/data/england_tiles/train/EN_SD4622_P_12699_20220924_20220929/_scene_EN_SD4622_P_12699_20220924_20220929.npz,True,train,4000,3642,5634075,0.3867,189,346000.0,422000.0,347821.0,424000.0,53.700721,-2.805618,0.5
EN_SD4624_P_12699_20220924_20220929,SD,SD4624,/data/data/england_raw/SD4624_P_12699_20220924_20220929.copc.laz,True,39.44,6793840,True,/data/england_tiles/train/EN_SD4624_P_12699_20220924_20220929/_scene_EN_SD4624_P_12699_20220924_20220929.npz,True,train,4000,4000,5401478,0.3376,200,346000.0,424000.0,348000.0,426000.0,53.718705,-2.804606,0.5
EN_SD4626_P_12699_20220924_20220929,SD,SD4626,/data/data/england_raw/SD4626_P_12699_20220924_20220929.copc.laz,True,51.27,8890912,True,/data/england_tiles/train/EN_SD4626_P_12699_20220924_20220929/_scene_EN_SD4626_P_12699_20220924_20220929.npz,True,train,4000,4000,7277229,0.4548,256,346000.0,426000.0,348000.0,428000.0,53.736679,-2.804949,0.5
EN_SD4628_P_12699_20220924_20220929,SD,SD4628,/data/data/england_raw/SD4628_P_12699_20220924_20220929.copc.laz,True,47.35,7616577,True,/data/england_tiles/train/EN_SD4628_P_12699_20220924_20220929/_scene_EN_SD4628_P_12699_20220924_20220929.npz,True,train,4000,4000,6344852,0.3966,256,346000.0,428000.0,348000.0,430000.0,53.754653,-2.805293,0.5
EN_SD4630_P_12699_20220924_20220929,SD,SD4630,/data/data/england_raw/SD4630_P_12699_20220924_20220929.copc.laz,True,4.82,900872,True,/data/england_tiles/train/EN_SD4630_P_12699_20220924_20220929/_scene_EN_SD4630_P_12699_20220924_20220929.npz,True,train,1219,4000,799852,0.164,48,346000.0,430000.0,348000.0,430609.5,53.766379,-2.805518,0.5
EN_SD5426_P_12699_20220924_20220929,SD,SD5426,/data/data/england_raw/SD5426_P_12699_20220924_20220929.copc.laz,True,26.22,3616648,True,/data/england_tiles/train/EN_SD5426_P_12699_20220924_20220929/_scene_EN_SD5426_P_12699_20220924_20220929.npz,True,train,2032,4000,2686217,0.3305,103,354000.0,426984.0,356000.0,428000.0,53.741854,-2.683753,0.5
EN_SD5428_P_12699_20220924_20220929,SD,SD5428,/data/data/england_raw/SD5428_P_12699_20220924_20220929.copc.laz,True,58.42,8266516,True,/data/england_tiles/train/EN_SD5428_P_12699_20220924_20220929/_scene_EN_SD5428_P_12699_20220924_20220929.npz,True,train,4000,4000,6435465,0.4022,242,354000.0,428000.0,356000.0,430000.0,53.755407,-2.683973,0.5
EN_SD5430_P_12699_20220924_20220929,SD,SD5430,/data/data/england_raw/SD5430_P_12699_20220924_20220929.copc.laz,True,0.82,120179,True,/data/england_tiles/train/EN_SD5430_P_12699_20220924_20220929/_scene_EN_SD5430_P_12699_20220924_20220929.npz,True,train,380,1538,95192,0.1629,10,354000.0,430000.0,354769.0,430190.0,53.765195,-2.69347,0.5
EN_SE4509_P_12502_20220118_20220118,SE,SE4509,/data/data/england_raw/SE4509_P_12502_20220118_20220118.copc.laz,True,11.48,2123413,True,/data/england_tiles/train/EN_SE4509_P_12502_20220118_20220118/_scene_EN_SE4509_P_12502_20220118_20220118.npz,True,train,697,2000,1005543,0.7213,21,445000.0,409651.5,446000.0,410000.0,53.583055,-1.314206,0.5
EN_SE4510_P_12502_20220118_20220118,SE,SE4510,/data/data/england_raw/SE4510_P_12502_20220118_20220118.copc.laz,True,49.53,8166220,True,/data/england_tiles/train/EN_SE4510_P_12502_20220118_20220118/_scene_EN_SE4510_P_12502_20220118_20220118.npz,True,train,2000,2000,3807563,0.9519,64,445000.0,410000.0,446000.0,411000.0,53.589115,-1.314108,0.5
EN_SE4511_P_12502_20220118_20220118,SE,SE4511,/data/data/england_raw/SE4511_P_12502_20220118_20220118.copc.laz,True,71.39,10737656,True,/data/england_tiles/test/EN_SE4511_P_12502_20220118_20220118/_scene_EN_SE4511_P_12502_20220118_20220118.npz,True,test,2000,2000,3840718,0.9602,64,445000.0,411000.0,446000.0,412000.0,53.598103,-1.313962,0.5
EN_SE4512_P_12502_20220118_20220118,SE,SE4512,/data/data/england_raw/SE4512_P_12502_20220118_20220118.copc.laz,True,87.33,13488729,True,/data/england_tiles/train/EN_SE4512_P_12502_20220118_20220118/_scene_EN_SE4512_P_12502_20220118_20220118.npz,True,train,2000,2000,3819157,0.9548,64,445000.0,412000.0,446000.0,413000.0,53.60709,-1.313817,0.5
EN_SE4513_P_12502_20220118_20220118,SE,SE4513,/data/data/england_raw/SE4513_P_12502_20220118_20220118.copc.laz,True,36.24,7563381,True,/data/england_tiles/train/EN_SE4513_P_12502_20220118_20220118/_scene_EN_SE4513_P_12502_20220118_20220118.npz,True,train,2000,2000,3860788,0.9652,64,445000.0,413000.0,446000.0,414000.0,53.616078,-1.313671,0.5
EN_SE4514_P_12502_20220118_20220118,SE,SE4514,/data/data/england_raw/SE4514_P_12502_20220118_20220118.copc.laz,True,27.21,6952317,True,/data/england_tiles/train/EN_SE4514_P_12502_20220118_20220118/_scene_EN_SE4514_P_12502_20220118_20220118.npz,True,train,2000,2000,3858528,0.9646,64,445000.0,414000.0,446000.0,415000.0,53.625065,-1.313525,0.5
EN_SE4515_P_12502_20220118_20220118,SE,SE4515,/data/data/england_raw/SE4515_P_12502_20220118_20220118.copc.laz,True,7.96,1885651,True,/data/england_tiles/train/EN_SE4515_P_12502_20220118_20220118/_scene_EN_SE4515_P_12502_20220118_20220118.npz,True,train,668,2000,1029619,0.7707,24,445000.0,415000.0,446000.0,415334.0,53.63106,-1.313428,0.5
EN_SE5204_P_12502_20220118_20220118,SE,SE5204,/data/data/england_raw/SE5204_P_12502_20220118_20220118.copc.laz,True,17.26,3432386,True,/data/england_tiles/train/EN_SE5204_P_12502_20220118_20220118/_scene_EN_SE5204_P_12502_20220118_20220118.npz,True,train,989,2000,1635303,0.8267,31,452000.0,404505.5,453000.0,405000.0,53.536809,-1.209333,0.5
EN_SE5205_P_12502_20220118_20220118,SE,SE5205,/data/data/england_raw/SE5205_P_12502_20220118_20220118.copc.laz,True,54.14,10052527,True,/data/england_tiles/train/EN_SE5205_P_12502_20220118_20220118/_scene_EN_SE5205_P_12502_20220118_20220118.npz,True,train,2000,2000,3900362,0.9751,64,452000.0,405000.0,453000.0,406000.0,53.543525,-1.209208,0.5
EN_SE5206_P_12502_20220118_20220118,SE,SE5206,/data/data/england_raw/SE5206_P_12502_20220118_20220118.copc.laz,True,76.72,12644942,True,/data/england_tiles/train/EN_SE5206_P_12502_20220118_20220118/_scene_EN_SE5206_P_12502_20220118_20220118.npz,True,train,2000,2000,3932555,0.9831,64,452000.0,406000.0,453000.0,407000.0,53.552513,-1.209041,0.5
EN_SE5207_P_12502_20220118_20220118,SE,SE5207,/data/data/england_raw/SE5207_P_12502_20220118_20220118.copc.laz,True,102.95,15089111,True,/data/england_tiles/train/EN_SE5207_P_12502_20220118_20220118/_scene_EN_SE5207_P_12502_20220118_20220118.npz,True,train,2000,2000,3918917,0.9797,64,452000.0,407000.0,453000.0,408000.0,53.5615,-1.208873,0.5
EN_SE5208_P_12502_20220118_20220118,SE,SE5208,/data/data/england_raw/SE5208_P_12502_20220118_20220118.copc.laz,True,63.5,10012583,True,/data/england_tiles/train/EN_SE5208_P_12502_20220118_20220118/_scene_EN_SE5208_P_12502_20220118_20220118.npz,True,train,2000,2000,3884712,0.9712,64,452000.0,408000.0,453000.0,409000.0,53.570488,-1.208705,0.5
EN_SE5209_P_12502_20220118_20220118,SE,SE5209,/data/data/england_raw/SE5209_P_12502_20220118_20220118.copc.laz,True,58.41,10473996,True,/data/england_tiles/train/EN_SE5209_P_12502_20220118_20220118/_scene_EN_SE5209_P_12502_20220118_20220118.npz,True,train,2000,2000,3887073,0.9718,64,452000.0,409000.0,453000.0,410000.0,53.579475,-1.208537,0.5
EN_SE5210_P_12502_20220118_20220118,SE,SE5210,/data/data/england_raw/SE5210_P_12502_20220118_20220118.copc.laz,True,62.3,10319211,True,/data/england_tiles/train/EN_SE5210_P_12502_20220118_20220118/_scene_EN_SE5210_P_12502_20220118_20220118.npz,True,train,2000,2000,3896909,0.9742,64,452000.0,410000.0,453000.0,411000.0,53.588462,-1.20837,0.5
EN_SE5211_P_12502_20220118_20220118,SE,SE5211,/data/data/england_raw/SE5211_P_12502_20220118_20220118.copc.laz,True,67.88,11736186,True,/data/england_tiles/test/EN_SE5211_P_12502_20220118_20220118/_scene_EN_SE5211_P_12502_20220118_20220118.npz,True,test,2000,2000,3910268,0.9776,64,452000.0,411000.0,453000.0,412000.0,53.59745,-1.208202,0.5
EN_SE5212_P_12502_20220118_20220118,SE,SE5212,/data/data/england_raw/SE5212_P_12502_20220118_20220118.copc.laz,True,44.04,9338249,True,/data/england_tiles/train/EN_SE5212_P_12502_20220118_20220118/_scene_EN_SE5212_P_12502_20220118_20220118.npz,True,train,2000,2000,3901587,0.9754,64,452000.0,412000.0,453000.0,413000.0,53.606437,-1.208034,0.5
EN_SE5213_P_12502_20220118_20220118,SE,SE5213,/data/data/england_raw/SE5213_P_12502_20220118_20220118.copc.laz,True,37.76,8077683,True,/data/england_tiles/train/EN_SE5213_P_12502_20220118_20220118/_scene_EN_SE5213_P_12502_20220118_20220118.npz,True,train,2000,2000,3846843,0.9617,64,452000.0,413000.0,453000.0,414000.0,53.615425,-1.207865,0.5
EN_SE5214_P_12502_20220118_20220118,SE,SE5214,/data/data/england_raw/SE5214_P_12502_20220118_20220118.copc.laz,True,64.56,10981761,True,/data/england_tiles/train/EN_SE5214_P_12502_20220118_20220118/_scene_EN_SE5214_P_12502_20220118_20220118.npz,True,train,2000,2000,3814301,0.9536,64,452000.0,414000.0,453000.0,415000.0,53.624412,-1.207697,0.5
EN_SE5215_P_12502_20220118_20220118,SE,SE5215,/data/data/england_raw/SE5215_P_12502_20220118_20220118.copc.laz,True,12.06,2264802,True,/data/england_tiles/test/EN_SE5215_P_12502_20220118_20220118/_scene_EN_SE5215_P_12502_20220118_20220118.npz,True,test,835,2000,1218493,0.7296,32,452000.0,415000.0,453000.0,415417.5,53.630782,-1.207578,0.5
EN_SE5223nw_P_12569_20220207_20220207,SE,SE5223nw,/data/data/england_raw/SE5223nw_P_12569_20220207_20220207.copc.laz,True,0.03,6362,True,/data/england_tiles/train/EN_SE5223nw_P_12569_20220207_20220207/_scene_EN_SE5223nw_P_12569_20220207_20220207.npz,True,train,26,162,1578,0.3746,1,452000.0,423987.0,452081.0,424000.0,53.709779,-1.213056,0.5
EN_SE5224ne_P_12569_20220207_20220207,SE,SE5224ne,/data/data/england_raw/SE5224ne_P_12569_20220207_20220207.copc.laz,True,18.8,4242868,True,/data/england_tiles/train/EN_SE5224ne_P_12569_20220207_20220207/_scene_EN_SE5224ne_P_12569_20220207_20220207.npz,True,train,1000,1000,773153,0.7732,14,452500.0,424500.0,453000.0,425000.0,53.716506,-1.20218,0.5
EN_SE5224nw_P_12569_20220207_20220207,SE,SE5224nw,/data/data/england_raw/SE5224nw_P_12569_20220207_20220207.copc.laz,True,34.85,7212829,True,/data/england_tiles/train/EN_SE5224nw_P_12569_20220207_20220207/_scene_EN_SE5224nw_P_12569_20220207_20220207.npz,True,train,1000,1000,944587,0.9446,16,452000.0,424500.0,452500.0,425000.0,53.716557,-1.209755,0.5
EN_SE5224se_P_12569_20220207_20220207,SE,SE5224se,/data/data/england_raw/SE5224se_P_12569_20220207_20220207.copc.laz,True,6.69,1381491,True,/data/england_tiles/test/EN_SE5224se_P_12569_20220207_20220207/_scene_EN_SE5224se_P_12569_20220207_20220207.npz,True,test,872,481,315100,0.7513,8,452500.0,424064.0,452740.5,424500.0,53.712313,-1.204225,0.5
